pitch_uid,game_year,game_date,plate_x,plate_z,zone,pitch_type,p_throws,type,is_bip,events,description
717563-62-6,2023,2023-06-30,1.05,1.0,14.0,SL,R,B,False,,ball
717563-6-4,2023,2023-06-30,1.22,2.35,14.0,ST,R,S,False,strikeout,swinging_strike
717563-6-3,2023,2023-06-30,-1.03,3.05,11.0,SI,R,S,False,,foul
717563-62-5,2023,2023-06-30,0.12,2.89,2.0,FF,R,S,False,,foul
717563-62-4,2023,2023-06-30,-0.03,2.35,5.0,FF,R,S,False,,foul
717563-6-2,2023,2023-06-30,-0.89,2.18,13.0,SI,R,S,False,,foul
717563-62-3,2023,2023-06-30,0.04,1.05,14.0,FS,R,B,False,,ball
717563-6-1,2023,2023-06-30,-1.86,1.42,13.0,SI,R,B,False,,ball
717563-62-2,2023,2023-06-30,-1.14,1.91,13.0,FS,R,S,False,,foul
717563-62-1,2023,2023-06-30,1.01,1.2,14.0,FS,R,S,False,,swinging_strike
717567-38-6,2023,2023-06-29,0.15,2.08,8.0,CH,R,X,True,field_out,hit_into_play
717567-38-5,2023,2023-06-29,-0.53,1.73,7.0,SI,R,S,False,,called_strike
717567-38-4,2023,2023-06-29,1.13,1.37,14.0,CH,R,B,False,,ball
717567-38-3,2023,2023-06-29,-1.51,2.49,11.0,SI,R,S,False,,foul
717567-38-2,2023,2023-06-29,0.22,1.09,14.0,CH,R,B,False,,ball
717567-38-1,2023,2023-06-29,-1.11,3.96,11.0,SI,R,B,False,,ball
717567-20-1,2023,2023-06-29,-0.4,1.67,7.0,SI,R,X,True,single,hit_into_play
717567-60-4,2023,2023-06-29,0.67,0.92,14.0,SL,R,S,False,strikeout,swinging_strike_blocked
717567-60-3,2023,2023-06-29,0.23,2.34,5.0,SL,R,S,False,,called_strike
717567-2-4,2023,2023-06-29,-0.33,1.19,13.0,CH,R,X,True,double,hit_into_play
717567-60-2,2023,2023-06-29,-1.11,2.81,11.0,SL,R,B,False,,ball
717567-60-1,2023,2023-06-29,-0.61,2.82,1.0,SL,R,S,False,,called_strike
717567-2-3,2023,2023-06-29,-1.0,1.77,13.0,SI,R,S,False,,foul
717567-2-2,2023,2023-06-29,0.52,1.89,9.0,SI,R,S,False,,called_strike
717567-2-1,2023,2023-06-29,0.97,1.6,14.0,SI,R,B,False,,ball
717584-32-1,2023,2023-06-28,-0.36,3.44,11.0,FC,L,X,True,field_out,hit_into_play
717584-69-4,2023,2023-06-28,-0.59,1.87,7.0,FF,R,S,False,strikeout,called_strike
717584-69-3,2023,2023-06-28,1.56,0.51,14.0,ST,R,B,False,,ball
717584-69-2,2023,2023-06-28,0.35,2.08,9.0,ST,R,S,False,,called_strike
717584-69-1,2023,2023-06-28,0.05,3.34,2.0,ST,R,S,False,,called_strike
717584-14-3,2023,2023-06-28,1.03,2.12,14.0,KC,L,X,True,single,hit_into_play
717584-14-2,2023,2023-06-28,-0.01,0.97,13.0,KC,L,S,False,,swinging_strike
717584-14-1,2023,2023-06-28,0.44,2.05,9.0,KC,L,S,False,,swinging_strike
717584-53-1,2023,2023-06-28,-1.11,2.56,11.0,SI,R,X,True,field_out,hit_into_play
717584-2-1,2023,2023-06-28,0.44,2.25,6.0,KC,L,X,True,field_out,hit_into_play
717596-33-4,2023,2023-06-27,0.57,0.76,14.0,ST,R,S,False,strikeout,swinging_strike_blocked
717596-33-3,2023,2023-06-27,-0.34,2.89,1.0,FF,R,S,False,,foul
717596-33-2,2023,2023-06-27,-0.02,1.54,8.0,FC,R,S,False,,called_strike
717596-33-1,2023,2023-06-27,-0.34,1.72,7.0,CU,R,S,False,,foul
717596-68-6,2023,2023-06-27,0.51,3.05,3.0,FC,R,S,False,strikeout,swinging_strike
717596-68-5,2023,2023-06-27,0.14,2.46,5.0,SI,R,S,False,,foul
717596-17-5,2023,2023-06-27,-0.43,0.73,13.0,ST,R,S,False,strikeout,swinging_strike
717596-68-4,2023,2023-06-27,0.87,1.32,14.0,FC,R,S,False,,swinging_strike
717596-17-4,2023,2023-06-27,1.26,0.95,14.0,CU,R,B,False,,ball
717596-68-3,2023,2023-06-27,0.41,0.77,14.0,SI,R,B,False,,ball
717596-68-2,2023,2023-06-27,0.68,1.29,14.0,FC,R,S,False,,swinging_strike
717596-17-3,2023,2023-06-27,0.03,2.63,5.0,FC,R,S,False,,foul
717596-68-1,2023,2023-06-27,1.07,1.35,14.0,FC,R,B,False,,ball
717596-17-2,2023,2023-06-27,0.05,2.63,5.0,FF,R,S,False,,foul
717596-17-1,2023,2023-06-27,1.08,2.05,14.0,FC,R,B,False,,ball
717596-49-1,2023,2023-06-27,-0.69,2.22,4.0,SI,R,X,True,field_out,hit_into_play
717596-2-7,2023,2023-06-27,-0.13,2.76,2.0,SI,R,X,True,single,hit_into_play
717596-2-6,2023,2023-06-27,-0.3,0.93,13.0,SI,R,B,False,,ball
717596-2-5,2023,2023-06-27,2.03,-1.06,14.0,ST,R,B,False,,blocked_ball
717596-2-4,2023,2023-06-27,-0.46,1.45,13.0,ST,R,S,False,,foul
717596-2-3,2023,2023-06-27,1.17,3.42,12.0,FF,R,B,False,,ball
717596-2-2,2023,2023-06-27,-0.28,3.57,11.0,FF,R,S,False,,foul
717596-2-1,2023,2023-06-27,-0.1,1.73,8.0,SI,R,S,False,,called_strike
717624-25-2,2023,2023-06-25,-0.27,1.94,8.0,SL,R,X,True,single,hit_into_play
717624-25-1,2023,2023-06-25,0.95,1.29,14.0,SL,R,S,False,,swinging_strike
717624-65-6,2023,2023-06-25,-0.2,2.33,5.0,ST,R,X,True,field_out,hit_into_play
717624-77-5,2023,2023-06-25,-2.49,3.24,11.0,ST,R,B,False,hit_by_pitch,hit_by_pitch
717624-65-5,2023,2023-06-25,-0.09,1.65,8.0,ST,R,S,False,,foul
717624-65-4,2023,2023-06-25,-2.31,1.84,13.0,CH,R,B,False,,ball
717624-77-4,2023,2023-06-25,-0.12,2.11,5.0,FC,R,S,False,,foul
717624-77-3,2023,2023-06-25,-0.36,2.63,4.0,FC,R,S,False,,foul
717624-65-3,2023,2023-06-25,-0.15,3.14,2.0,SI,R,S,False,,foul
717624-65-2,2023,2023-06-25,-0.21,2.07,8.0,ST,R,S,False,,called_strike
717624-77-2,2023,2023-06-25,-2.42,2.88,11.0,ST,R,B,False,,ball
717624-65-1,2023,2023-06-25,1.11,2.59,12.0,FC,R,S,False,,swinging_strike
717624-77-1,2023,2023-06-25,-0.86,4.47,11.0,FC,R,B,False,,ball
717624-45-5,2023,2023-06-25,1.72,1.66,14.0,FF,R,B,False,walk,ball
717624-6-1,2023,2023-06-25,-0.13,2.25,5.0,FF,R,X,True,home_run,hit_into_play
717624-45-4,2023,2023-06-25,1.27,2.26,14.0,FC,R,B,False,,ball
717624-45-3,2023,2023-06-25,1.86,1.6,14.0,FC,R,B,False,,ball
717624-45-2,2023,2023-06-25,2.65,0.78,14.0,SL,R,B,False,,ball
717624-45-1,2023,2023-06-25,0.98,0.47,14.0,SL,R,S,False,,swinging_strike
717635-38-4,2023,2023-06-24,0.06,1.46,14.0,FF,R,X,True,single,hit_into_play
717635-38-3,2023,2023-06-24,-1.0,3.67,11.0,FF,R,B,False,,ball
717635-38-2,2023,2023-06-24,1.28,0.94,14.0,SL,R,B,False,,ball
717635-38-1,2023,2023-06-24,1.27,1.41,14.0,SL,R,S,False,,swinging_strike
717635-23-3,2023,2023-06-24,-0.14,1.92,8.0,FF,R,X,True,field_out,hit_into_play
717635-23-2,2023,2023-06-24,1.02,2.93,12.0,FF,R,S,False,,foul
717635-23-1,2023,2023-06-24,1.04,2.29,14.0,SL,R,S,False,,swinging_strike
717635-6-4,2023,2023-06-24,0.69,1.31,14.0,FF,R,X,True,field_out,hit_into_play
717635-57-6,2023,2023-06-24,1.25,1.32,14.0,ST,R,S,False,strikeout,swinging_strike
717635-6-3,2023,2023-06-24,1.6,1.71,14.0,SL,R,B,False,,ball
717635-6-2,2023,2023-06-24,-1.53,1.03,13.0,FF,R,B,False,,ball
717635-57-5,2023,2023-06-24,2.87,1.27,14.0,ST,R,B,False,,ball
717635-6-1,2023,2023-06-24,-0.62,2.32,4.0,CU,R,S,False,,foul
717635-57-4,2023,2023-06-24,2.29,1.73,14.0,FC,R,B,False,,ball
717635-57-3,2023,2023-06-24,-0.05,2.36,5.0,ST,R,S,False,,foul
717635-57-2,2023,2023-06-24,0.15,2.09,8.0,SI,R,S,False,,called_strike
717635-57-1,2023,2023-06-24,1.45,2.25,14.0,FC,R,B,False,,ball
717656-39-4,2023,2023-06-23,-0.54,1.83,7.0,FO,R,X,True,field_out,hit_into_play
717656-39-3,2023,2023-06-23,-1.4,3.77,11.0,FF,R,B,False,,ball
717656-39-2,2023,2023-06-23,0.61,1.26,14.0,FO,R,S,False,,swinging_strike
717656-39-1,2023,2023-06-23,0.68,1.85,9.0,FC,R,S,False,,swinging_strike
717656-22-8,2023,2023-06-23,0.4,0.98,14.0,FO,R,S,False,strikeout,swinging_strike
717656-22-7,2023,2023-06-23,1.79,-0.04,14.0,FO,R,B,False,,ball
717656-22-6,2023,2023-06-23,0.65,0.99,14.0,FO,R,S,False,,foul
717656-22-5,2023,2023-06-23,0.0,3.6,12.0,FC,R,S,False,,foul
717656-22-4,2023,2023-06-23,1.13,2.13,14.0,FC,R,S,False,,foul
717656-22-3,2023,2023-06-23,0.5,2.86,3.0,FF,R,S,False,,foul
717656-22-2,2023,2023-06-23,-0.39,-0.62,13.0,FO,R,B,False,,ball
717656-22-1,2023,2023-06-23,0.13,3.18,2.0,FF,R,S,False,,foul
717656-5-7,2023,2023-06-23,-1.06,2.64,11.0,FF,R,B,False,walk,ball
717656-5-6,2023,2023-06-23,-0.6,1.33,13.0,FF,R,S,False,,foul
717656-5-5,2023,2023-06-23,0.43,-1.33,14.0,FO,R,B,False,,ball
717656-5-4,2023,2023-06-23,-0.39,3.02,1.0,FC,R,S,False,,foul
717656-5-3,2023,2023-06-23,-1.13,1.83,13.0,FF,R,B,False,,ball
717656-5-2,2023,2023-06-23,-0.75,1.41,13.0,FF,R,S,False,,foul
717656-5-1,2023,2023-06-23,1.62,-0.63,14.0,SL,R,B,False,,blocked_ball
717656-51-5,2023,2023-06-23,-0.15,2.8,2.0,FF,R,X,True,single,hit_into_play
717656-51-4,2023,2023-06-23,0.68,2.68,6.0,FC,R,S,False,,swinging_strike
717656-51-3,2023,2023-06-23,1.89,1.35,14.0,FC,R,B,False,,ball
717656-51-2,2023,2023-06-23,1.84,1.22,14.0,ST,R,B,False,,ball
717656-51-1,2023,2023-06-23,0.12,2.16,5.0,ST,R,S,False,,called_strike
717657-42-1,2023,2023-06-22,-0.86,2.03,13.0,SI,R,X,True,field_out,hit_into_play
717657-26-8,2023,2023-06-22,0.66,1.1,14.0,SI,R,B,False,walk,ball
717657-26-7,2023,2023-06-22,0.46,0.54,14.0,SL,R,B,False,,ball
717657-26-6,2023,2023-06-22,-0.54,1.97,7.0,SI,R,S,False,,foul
717657-26-5,2023,2023-06-22,-0.59,-0.22,13.0,CH,R,B,False,,ball
717657-26-4,2023,2023-06-22,-0.22,0.65,13.0,CH,R,B,False,,ball
717657-26-3,2023,2023-06-22,-0.7,1.67,7.0,SI,R,S,False,,foul
717657-26-2,2023,2023-06-22,-0.34,2.34,4.0,SL,R,S,False,,foul
717657-26-1,2023,2023-06-22,0.71,1.89,9.0,SL,R,S,False,,called_strike
717657-60-4,2023,2023-06-22,1.67,2.01,14.0,CH,L,S,False,strikeout,swinging_strike
717657-60-3,2023,2023-06-22,0.47,0.7,14.0,CH,L,S,False,,swinging_strike
717657-60-2,2023,2023-06-22,-1.71,0.88,13.0,CH,L,B,False,,ball
717657-60-1,2023,2023-06-22,1.05,2.76,12.0,FF,L,S,False,,foul
717657-5-3,2023,2023-06-22,-1.48,2.55,11.0,CH,R,B,False,hit_by_pitch,hit_by_pitch
717657-5-2,2023,2023-06-22,-0.59,3.15,1.0,CH,R,S,False,,swinging_strike
717657-5-1,2023,2023-06-22,-0.22,1.91,8.0,SI,R,S,False,,called_strike
717689-39-3,2023,2023-06-20,0.21,3.12,2.0,FF,R,X,True,field_out,hit_into_play
717689-39-2,2023,2023-06-20,0.89,1.17,14.0,FF,R,S,False,,swinging_strike
717689-39-1,2023,2023-06-20,0.41,0.9,14.0,FF,R,S,False,,swinging_strike
717689-23-5,2023,2023-06-20,-0.35,1.39,13.0,SL,R,X,True,field_out,hit_into_play
717689-23-4,2023,2023-06-20,-0.66,2.39,4.0,FF,R,S,False,,foul
717689-23-3,2023,2023-06-20,-0.32,3.58,11.0,FF,R,S,False,,foul_tip
717689-23-2,2023,2023-06-20,0.11,1.92,8.0,FF,R,S,False,,called_strike
717689-23-1,2023,2023-06-20,1.02,2.2,14.0,FF,R,B,False,,ball
717689-65-5,2023,2023-06-20,0.82,2.04,9.0,FF,R,X,True,field_out,hit_into_play
717689-65-4,2023,2023-06-20,0.29,-0.38,14.0,CU,R,B,False,,ball
717689-65-3,2023,2023-06-20,1.24,1.45,14.0,CU,R,B,False,,ball
717689-5-2,2023,2023-06-20,-0.05,2.66,5.0,FF,R,X,True,field_out,hit_into_play
717689-65-2,2023,2023-06-20,0.2,2.73,2.0,FF,R,S,False,,foul
717689-5-1,2023,2023-06-20,0.48,2.16,6.0,FF,R,S,False,,foul
717689-65-1,2023,2023-06-20,0.35,3.24,3.0,FF,R,S,False,,called_strike
717705-37-2,2023,2023-06-18,0.56,2.92,3.0,FF,L,X,True,field_out,hit_into_play
717705-37-1,2023,2023-06-18,0.08,2.22,5.0,CU,L,S,False,,called_strike
717705-19-4,2023,2023-06-18,0.71,1.8,9.0,FC,L,S,False,strikeout,called_strike
717705-19-3,2023,2023-06-18,0.33,1.26,14.0,CH,L,S,False,,swinging_strike
717705-19-2,2023,2023-06-18,0.52,1.29,14.0,FF,L,S,False,,foul
717705-19-1,2023,2023-06-18,1.64,2.8,12.0,CH,L,B,False,,ball
717705-58-3,2023,2023-06-18,-0.38,1.67,7.0,FF,R,X,True,single,hit_into_play
717705-58-2,2023,2023-06-18,-0.38,1.26,13.0,ST,R,B,False,,ball
717705-58-1,2023,2023-06-18,-0.17,3.32,11.0,FF,R,S,False,,swinging_strike
717705-2-4,2023,2023-06-18,0.59,2.2,6.0,FF,L,S,False,strikeout,foul_tip
717705-2-3,2023,2023-06-18,-0.07,3.47,11.0,FC,L,S,False,,foul
717705-2-2,2023,2023-06-18,1.38,1.89,14.0,CH,L,B,False,,ball
717705-2-1,2023,2023-06-18,0.04,1.62,8.0,CU,L,S,False,,called_strike
717725-38-2,2023,2023-06-17,-0.02,2.81,2.0,SL,R,X,True,single,hit_into_play
717725-38-1,2023,2023-06-17,-0.58,2.14,4.0,CU,R,S,False,,foul
717725-17-2,2023,2023-06-17,0.2,3.57,12.0,FF,R,X,True,field_out,hit_into_play
717725-17-1,2023,2023-06-17,-0.08,3.32,2.0,FF,R,S,False,,called_strike
717725-91-6,2023,2023-06-17,0.23,3.48,12.0,ST,L,B,False,walk,ball
717725-91-5,2023,2023-06-17,-0.42,2.68,4.0,FF,L,S,False,,foul
717725-91-4,2023,2023-06-17,0.8,3.5,12.0,ST,L,B,False,,ball
717725-91-3,2023,2023-06-17,1.7,3.79,12.0,CH,L,B,False,,ball
717725-91-2,2023,2023-06-17,-0.53,1.94,7.0,FF,L,S,False,,called_strike
717725-91-1,2023,2023-06-17,1.49,2.81,12.0,FF,L,B,False,,ball
717725-74-5,2023,2023-06-17,1.12,2.6,12.0,ST,R,S,False,strikeout,swinging_strike
717725-74-4,2023,2023-06-17,-1.01,2.18,13.0,CH,R,S,False,,foul
717725-74-3,2023,2023-06-17,1.31,2.31,14.0,FF,R,B,False,,ball
717725-74-2,2023,2023-06-17,-0.65,2.76,1.0,SL,R,S,False,,foul
717725-74-1,2023,2023-06-17,1.95,0.66,14.0,SL,R,B,False,,ball
717725-2-1,2023,2023-06-17,0.3,2.73,3.0,FF,R,X,True,field_out,hit_into_play
717725-56-1,2023,2023-06-17,-0.29,2.95,1.0,SL,R,X,True,field_out,hit_into_play
717735-34-2,2023,2023-06-16,0.39,3.32,12.0,SL,L,X,True,field_out,hit_into_play
717735-34-1,2023,2023-06-16,0.61,2.27,6.0,CH,L,S,False,,swinging_strike
717735-17-5,2023,2023-06-16,-0.36,2.57,4.0,FF,L,X,True,field_out,hit_into_play
717735-17-4,2023,2023-06-16,1.71,3.51,12.0,FF,L,B,False,,ball
717735-17-3,2023,2023-06-16,0.76,2.52,6.0,ST,L,S,False,,called_strike
717735-17-2,2023,2023-06-16,-0.88,3.52,11.0,FF,L,B,False,,ball
717735-17-1,2023,2023-06-16,-1.02,2.3,13.0,FF,L,S,False,,foul
717735-55-3,2023,2023-06-16,-0.37,2.99,1.0,SI,R,X,True,double_play,hit_into_play
717735-55-2,2023,2023-06-16,2.05,1.55,14.0,SL,R,B,False,,ball
717735-55-1,2023,2023-06-16,0.47,2.8,3.0,SL,R,S,False,,swinging_strike
717735-2-5,2023,2023-06-16,0.17,1.83,8.0,CH,L,X,True,field_out,hit_into_play
717735-2-4,2023,2023-06-16,-1.45,2.33,11.0,ST,L,B,False,,ball
717735-2-3,2023,2023-06-16,0.7,3.02,3.0,FF,L,S,False,,foul
717735-2-2,2023,2023-06-16,-0.37,3.17,1.0,ST,L,S,False,,foul_tip
717735-2-1,2023,2023-06-16,0.11,3.18,2.0,ST,L,S,False,,called_strike
717755-33-1,2023,2023-06-15,0.2,1.98,8.0,FC,R,X,True,single,hit_into_play
717755-14-3,2023,2023-06-15,0.54,1.72,9.0,FC,R,X,True,single,hit_into_play
717755-14-2,2023,2023-06-15,-0.43,2.6,4.0,FF,R,S,False,,foul
717755-14-1,2023,2023-06-15,-0.62,2.56,4.0,FF,R,S,False,,called_strike
717755-49-5,2023,2023-06-15,0.24,2.79,2.0,CU,R,X,True,field_out,hit_into_play
717755-49-4,2023,2023-06-15,-0.23,2.69,2.0,SL,R,S,False,,foul
717755-49-3,2023,2023-06-15,-1.53,3.59,11.0,FF,R,B,False,,ball
717755-49-2,2023,2023-06-15,0.93,1.07,14.0,SL,R,B,False,,ball
717755-49-1,2023,2023-06-15,-0.52,1.03,13.0,SI,R,S,False,,swinging_strike
717755-2-1,2023,2023-06-15,-0.45,2.76,1.0,FF,R,X,True,field_out,hit_into_play
717755-66-3,2023,2023-06-15,-0.88,2.83,11.0,SI,R,X,True,force_out,hit_into_play
717755-66-2,2023,2023-06-15,0.28,1.64,9.0,SI,R,S,False,,swinging_strike
717755-66-1,2023,2023-06-15,-1.13,1.82,13.0,SI,R,B,False,,ball
717757-36-5,2023,2023-06-14,0.7,0.73,14.0,CH,R,S,False,strikeout,swinging_strike_blocked
717757-36-4,2023,2023-06-14,0.24,0.76,14.0,CH,R,B,False,,ball
717757-36-3,2023,2023-06-14,1.24,0.94,14.0,SL,R,B,False,,ball
717757-36-2,2023,2023-06-14,-0.41,3.55,11.0,FF,R,S,False,,foul_tip
717757-36-1,2023,2023-06-14,-0.5,2.26,4.0,CH,R,S,False,,foul
717757-19-3,2023,2023-06-14,0.66,1.71,9.0,FF,R,X,True,double,hit_into_play
717757-19-2,2023,2023-06-14,-0.32,3.0,1.0,FF,R,S,False,,foul
717757-19-1,2023,2023-06-14,0.1,2.17,5.0,FF,R,S,False,,foul
717757-76-4,2023,2023-06-14,-0.57,3.55,11.0,FF,R,X,True,field_error,hit_into_play
717757-76-3,2023,2023-06-14,0.86,0.98,14.0,FS,R,S,False,,swinging_strike_blocked
717757-76-2,2023,2023-06-14,0.93,3.79,12.0,FF,R,B,False,,ball
717757-76-1,2023,2023-06-14,-0.55,1.59,7.0,FF,R,S,False,,foul
717757-2-7,2023,2023-06-14,0.48,1.04,14.0,FF,R,B,False,walk,ball
717757-2-6,2023,2023-06-14,1.27,2.28,14.0,FF,R,S,False,,foul
717757-2-5,2023,2023-06-14,0.66,2.42,6.0,FF,R,S,False,,swinging_strike
717757-2-4,2023,2023-06-14,0.25,3.03,2.0,FF,R,S,False,,called_strike
717757-2-3,2023,2023-06-14,1.12,1.46,14.0,FF,R,B,False,,ball
717757-2-2,2023,2023-06-14,-0.03,3.59,11.0,SI,R,B,False,,ball
717757-2-1,2023,2023-06-14,1.42,2.69,12.0,FF,R,B,False,,ball
717757-55-6,2023,2023-06-14,1.11,2.31,14.0,SL,R,S,False,strikeout,swinging_strike
717757-55-5,2023,2023-06-14,0.38,0.62,14.0,SL,R,B,False,,ball
717757-55-4,2023,2023-06-14,1.41,2.26,14.0,SL,R,B,False,,ball
717757-55-3,2023,2023-06-14,0.65,1.81,9.0,SL,R,S,False,,foul
717757-55-2,2023,2023-06-14,0.31,1.88,9.0,SL,R,S,False,,called_strike
717757-55-1,2023,2023-06-14,-1.68,4.21,11.0,FF,R,B,False,,ball
717775-14-5,2023,2023-06-13,1.68,1.81,14.0,SI,R,B,False,walk,ball
717775-14-4,2023,2023-06-13,1.82,1.71,14.0,FC,R,B,False,,ball
717775-14-3,2023,2023-06-13,-0.76,1.7,7.0,CU,R,S,False,,foul
717775-14-2,2023,2023-06-13,1.31,1.27,14.0,SI,R,B,False,,ball
717775-14-1,2023,2023-06-13,1.19,2.93,12.0,ST,R,B,False,,ball
717775-66-4,2023,2023-06-13,0.75,1.71,9.0,SI,L,X,True,single,hit_into_play
717775-66-3,2023,2023-06-13,0.1,0.85,14.0,CH,L,B,False,,ball
717775-66-2,2023,2023-06-13,0.41,1.8,9.0,CH,L,S,False,,foul
717775-66-1,2023,2023-06-13,1.02,2.23,14.0,SI,L,S,False,,called_strike
717775-2-4,2023,2023-06-13,1.26,1.39,14.0,SI,R,B,False,walk,ball
717775-2-3,2023,2023-06-13,1.31,1.59,14.0,SI,R,B,False,,ball
717775-2-2,2023,2023-06-13,1.45,2.26,14.0,SI,R,B,False,,ball
717775-2-1,2023,2023-06-13,0.93,3.21,12.0,FF,R,B,False,,ball
717775-31-6,2023,2023-06-13,0.71,2.57,6.0,CU,R,X,True,single,hit_into_play
717775-31-5,2023,2023-06-13,1.22,2.09,14.0,FF,R,S,False,,foul
717775-31-4,2023,2023-06-13,1.11,2.38,14.0,FF,R,S,False,,swinging_strike
717775-31-3,2023,2023-06-13,0.93,2.02,14.0,CU,R,B,False,,ball
717775-31-2,2023,2023-06-13,1.19,3.68,12.0,FF,R,B,False,,ball
717775-47-2,2023,2023-06-13,0.63,1.34,14.0,CH,L,X,True,field_out,hit_into_play
717775-47-1,2023,2023-06-13,-0.44,2.63,1.0,CU,L,S,False,,called_strike
717775-31-1,2023,2023-06-13,0.55,2.69,3.0,FF,R,S,False,,called_strike
717785-36-3,2023,2023-06-12,0.87,2.25,14.0,CU,L,X,True,field_out,hit_into_play
717785-36-2,2023,2023-06-12,-0.94,1.89,13.0,CU,L,S,False,,swinging_strike
717785-36-1,2023,2023-06-12,0.3,3.74,12.0,FF,L,B,False,,ball
717785-21-6,2023,2023-06-12,1.78,2.98,12.0,FF,L,B,False,walk,ball
717785-21-5,2023,2023-06-12,-0.72,0.89,13.0,CU,L,B,False,,ball
717785-21-4,2023,2023-06-12,0.9,3.64,12.0,FF,L,B,False,,ball
717785-21-3,2023,2023-06-12,-0.54,0.44,13.0,CU,L,S,False,,swinging_strike
717785-21-2,2023,2023-06-12,0.8,3.69,12.0,FF,L,B,False,,ball
717785-21-1,2023,2023-06-12,-0.87,1.71,13.0,CU,L,S,False,,foul
717785-62-4,2023,2023-06-12,0.23,2.22,5.0,SL,R,X,True,field_out,hit_into_play
717785-62-3,2023,2023-06-12,0.56,1.99,9.0,FF,R,S,False,,foul
717785-62-2,2023,2023-06-12,1.22,1.96,14.0,SL,R,S,False,,swinging_strike
717785-62-1,2023,2023-06-12,0.91,2.92,12.0,FF,R,S,False,,foul
717785-75-2,2023,2023-06-12,0.81,2.76,3.0,SI,L,X,True,field_out,hit_into_play
717785-75-1,2023,2023-06-12,-0.69,1.95,7.0,SL,L,S,False,,called_strike
717785-2-5,2023,2023-06-12,0.71,1.84,9.0,CH,L,S,False,strikeout,swinging_strike
717785-2-4,2023,2023-06-12,0.54,2.77,3.0,FF,L,S,False,,swinging_strike
717785-2-3,2023,2023-06-12,1.4,2.7,12.0,FF,L,B,False,,ball
717785-2-2,2023,2023-06-12,0.25,2.48,5.0,CU,L,S,False,,called_strike
717785-2-1,2023,2023-06-12,0.08,1.4,14.0,FF,L,B,False,,ball
717806-7-1,2023,2023-06-11,0.26,1.28,14.0,FF,L,X,True,single,hit_into_play
717806-71-3,2023,2023-06-11,0.37,1.25,14.0,SL,R,X,True,field_out,hit_into_play
717806-39-4,2023,2023-06-11,-0.15,1.66,8.0,ST,R,X,True,field_out,hit_into_play
717806-71-2,2023,2023-06-11,-0.01,2.32,5.0,SI,R,S,False,,foul
717806-71-1,2023,2023-06-11,-0.17,2.69,5.0,SI,R,S,False,,called_strike
717806-39-3,2023,2023-06-11,-0.55,1.94,7.0,ST,R,S,False,,swinging_strike
717806-56-3,2023,2023-06-11,-0.16,3.16,2.0,FF,R,X,True,single,hit_into_play
717806-24-2,2023,2023-06-11,0.51,2.34,6.0,SL,R,X,True,double,hit_into_play
717806-39-2,2023,2023-06-11,0.7,1.44,14.0,SI,R,B,False,,ball
717806-56-2,2023,2023-06-11,1.07,1.39,14.0,FF,R,B,False,,ball
717806-56-1,2023,2023-06-11,-0.19,4.58,11.0,FF,R,B,False,,ball
717806-24-1,2023,2023-06-11,0.82,2.88,3.0,SI,R,S,False,,called_strike
717806-39-1,2023,2023-06-11,0.21,1.7,8.0,ST,R,S,False,,called_strike
717811-46-1,2023,2023-06-10,0.02,3.02,2.0,SI,R,X,True,field_out,hit_into_play
717811-30-3,2023,2023-06-10,0.54,2.52,6.0,SL,R,S,False,strikeout,swinging_strike
717811-30-2,2023,2023-06-10,0.64,1.02,14.0,CU,R,S,False,,swinging_strike
717811-30-1,2023,2023-06-10,-0.87,3.62,11.0,SI,R,S,False,,swinging_strike
717811-68-4,2023,2023-06-10,0.84,3.14,12.0,SL,R,S,False,strikeout,swinging_strike
717811-68-3,2023,2023-06-10,2.19,-1.44,14.0,CU,R,B,False,,ball
717811-68-2,2023,2023-06-10,-0.95,3.53,11.0,FF,R,S,False,,swinging_strike
717811-68-1,2023,2023-06-10,0.16,2.97,2.0,FF,R,S,False,,called_strike
717811-10-6,2023,2023-06-10,0.32,2.52,6.0,SI,R,X,True,single,hit_into_play
717811-10-5,2023,2023-06-10,2.48,0.68,14.0,CU,R,B,False,,ball
717811-10-4,2023,2023-06-10,0.92,2.71,12.0,SI,R,S,False,,called_strike
717811-10-3,2023,2023-06-10,0.94,2.7,12.0,SI,R,B,False,,ball
717811-10-2,2023,2023-06-10,0.86,1.78,14.0,SI,R,S,False,,called_strike
717811-10-1,2023,2023-06-10,1.53,1.33,14.0,SL,R,B,False,,ball
717837-43-5,2023,2023-06-09,-0.31,2.69,4.0,FF,R,X,True,single,hit_into_play
717837-43-4,2023,2023-06-09,0.66,2.25,6.0,FF,R,S,False,,foul
717837-43-3,2023,2023-06-09,-0.28,3.31,1.0,KC,R,S,False,,foul
717837-43-2,2023,2023-06-09,1.4,-0.5,14.0,SL,R,B,False,,blocked_ball
717837-43-1,2023,2023-06-09,0.75,1.83,9.0,SL,R,S,False,,swinging_strike
717837-27-2,2023,2023-06-09,-0.18,2.74,2.0,FF,R,X,True,field_out,hit_into_play
717837-27-1,2023,2023-06-09,0.68,0.96,14.0,KC,R,B,False,,ball
717837-66-3,2023,2023-06-09,1.21,1.55,14.0,SL,R,S,False,strikeout,swinging_strike
717837-66-2,2023,2023-06-09,0.21,2.15,5.0,FF,R,S,False,,foul
717837-66-1,2023,2023-06-09,0.54,2.85,3.0,FF,R,S,False,,called_strike
